geninfo_id	title	length	expect	score	bits	identities	positives	total_cds	genbank_id	gc_percentage	reference_bp	reference_description	molecule_type	topology	data_file_division	date	sequence_version	source	organism	comment	taxonomy	mol_type	strain	serovar	isolation_source	host	sub_species	db_xref	country	lat_lon	collection_date	collected_by	taxonomy_id	culture_collection	note
1002712390	gi|1002712390|gb|CP007427.2| Salmonella enterica subsp. enterica serovar Enteritidis str. SA20100239 genome	4685849	0.00626998	66.0	60.7975	69	69	4359	CP007427.2	51.74	4685849	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20100239 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20100239	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20100239	On Mar 3, 2016 this sequence version replaced CP007427.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	SA20100239	Enteritidis	Animal - Bovine-Liver		enterica	taxon:1412481	Canada: Ontario		2010	undisclosed	1412481
1002719699	gi|1002719699|gb|CP007429.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121765 genome	4685848	0.00626998	66.0	60.7975	69	69	4358	CP007429.2	51.73	4685848	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121765 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121765	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121765	On Mar 3, 2016 this sequence version replaced CP007429.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20121765	Enteritidis	FOOD-Pig		enterica	taxon:1412555	Canada: British Columbia		2011	undisclosed	1412555
1002720005	gi|1002720005|gb|CP007433.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120051 genome	4685846	0.00626998	66.0	60.7975	69	69	4360	CP007433.2	51.69	4685846	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120051 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120051	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120051	On Mar 3, 2016 this sequence version replaced CP007433.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20120051	Enteritidis	ANIMAL-Domestic Cattle		enterica	taxon:1412601	Canada: Ontario		2011	undisclosed	1412601
1002721011	gi|1002721011|gb|CP007438.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120009 genome	4685849	0.00626998	66.0	60.7975	69	69	4360	CP007438.2	51.74	4685849	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120009 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120009	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120009	On Mar 3, 2016 this sequence version replaced CP007438.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20120009	Enteritidis	Rodent		enterica	taxon:1412471	Canada: Ontario		2008	undisclosed	1412471
1002724553	gi|1002724553|gb|CP007464.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121747 genome	4685731	0.00626998	66.0	60.7975	69	69	4362	CP007464.2	51.72	4685731	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121747 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121747	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121747	On Mar 3, 2016 this sequence version replaced CP007464.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20121747	Enteritidis	FOOD-Turkey		enterica	taxon:1412562	Canada: British Columbia		2011	undisclosed	1412562
1002725422	gi|1002725422|gb|CP007466.2| Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084644 genome	4685836	0.00626998	66.0	60.7975	69	69	4362	CP007466.2	51.73	4685836	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084644 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084644	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084644	On Mar 3, 2016 this sequence version replaced CP007466.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	SA20084644	Enteritidis	Animal - Avian		enterica	taxon:1412480	Canada: Ontario		2008	undisclosed	1412480
1002725832	gi|1002725832|gb|CP007467.2| Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084824 genome	4685836	0.00626998	66.0	60.7975	69	69	4322	CP007467.2	51.43	4685836	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084824 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084824	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20084824	On Mar 3, 2016 this sequence version replaced CP007467.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	SA20084824	Enteritidis	Animal - Chicken-Fluff (hatchery)		enterica	taxon:1412478	Canada: Ontario		2008	undisclosed	1412478
1002726686	gi|1002726686|gb|CP007469.2| Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094301 genome	4685835	0.00626998	66.0	60.7975	69	69	4358	CP007469.2	51.72	4685835	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094301 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094301	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094301	On Mar 3, 2016 this sequence version replaced CP007469.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	SA20094301	Enteritidis	Animal - Chicken-Fluff		enterica	taxon:1412505	Canada: Newfoundland		2009	undisclosed	1412505
1002732870	gi|1002732870|gb|CP007498.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111510 genome	4685842	0.00626998	66.0	60.7975	69	69	4359	CP007498.2	51.73	4685842	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111510 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111510	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111510	On Mar 3, 2016 this sequence version replaced CP007498.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20111510	Enteritidis	ANIMAL-chicken		enterica	taxon:1412549	Canada: British Columbia		2010	undisclosed	1412549
1002733246	gi|1002733246|gb|CP007325.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111515 genome	4685847	0.00626998	66.0	60.7975	69	69	4358	CP007325.2	51.72	4685847	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111515 chromosome	DNA	circular	BCT	03-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111515	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111515	On Mar 3, 2016 this sequence version replaced CP007325.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20111515	Enteritidis	ANIMAL-chicken		enterica	taxon:1412538	Canada: Alberta		2010	undisclosed	1412538
1002883852	gi|1002883852|gb|CP007425.2| Salmonella enterica subsp. enterica serovar Enteritidis str. SA20082034, complete genome	4685659	0.00626998	66.0	60.7975	69	69	4410	CP007425.2	52.17	4685659	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20082034 chromosome, complete genome	DNA	circular	BCT	04-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20082034	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20082034	On Mar 4, 2016 this sequence version replaced CP007425.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	SA20082034	Enteritidis	Environment - Litter/Manure		enterica	taxon:1412488	Canada: Ontario		2008	undisclosed	1412488
1002887077	gi|1002887077|gb|CP007412.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122022 genome	4685847	0.00626998	66.0	60.7975	69	69	4358	CP007412.2	51.74	4685847	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122022 chromosome	DNA	circular	BCT	04-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122022	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122022	On Mar 4, 2016 this sequence version replaced CP007412.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20122022	Enteritidis	Food		enterica	taxon:1412577	Canada: Ontario		2012	undisclosed	1412577
1002887848	gi|1002887848|gb|CP007344.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120213 genome	4685846	0.00626998	66.0	60.7975	69	69	4357	CP007344.2	51.74	4685846	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120213 chromosome	DNA	circular	BCT	04-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120213	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120213	On Mar 4, 2016 this sequence version replaced CP007344.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, Laboratory for Foodborne Zoonoses,(Roger.Johnson@phac-aspc.gc.ca). Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20120213	Enteritidis	Food		enterica	taxon:1412528	Canada: British Columbia		2010	undisclosed	1412528
1002889500	gi|1002889500|gb|CP007339.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120685 genome	4685833	0.00626998	66.0	60.7975	69	69	4348	CP007339.2	51.59	4685833	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120685 chromosome	DNA	circular	BCT	04-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120685	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120685	On Mar 4, 2016 this sequence version replaced CP007339.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, Laboratory for Foodborne Zoonoses,(Roger.Johnson@phac-aspc.gc.ca). Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20120685	Enteritidis	ANIMAL-chicken		enterica	taxon:1412534	Canada: British Columbia		2011	undisclosed	1412534
1002892476	gi|1002892476|gb|CP007323.2| Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110222 genome	4686198	0.00626998	66.0	60.7975	69	69	4358	CP007323.2	51.74	4686198	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110222 chromosome	DNA	circular	BCT	04-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110222	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110222	On Mar 4, 2016 this sequence version replaced CP007323.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, Laboratory for Foodborne Zoonoses,(Roger.Johnson@phac-aspc.gc.ca). Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	EC20110222	Enteritidis	Food- mung bean-Outbreak		enterica	taxon:1412456	Canada: Ontario		2005	undisclosed	1412456
1011778049	gi|1011778049|gb|CP007468.2| Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094177 genome	4685839	0.00626998	66.0	60.7975	69	69	4360	CP007468.2	51.72	4685839	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094177 genome	DNA	circular	BCT	29-MAR-2016	2	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094177	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094177	On Mar 29, 2016 this sequence version replaced CP007468.1. Source DNA/bacteria available from Roger Johnson, MVSc, PhD. Research Scientist and Director of Reference Laboratories, National Microbiology Laboratory at Guelph. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	genomic DNA	SA20094177	Enteritidis	Food		enterica	taxon:1412479	Canada: Ontario		2009	undisclosed	1412479
